RECN,NAME,YOB,LEGALID,ADDRESS
6092,Magda Darrin,1978,DE17930,"4785 Spicewood Av, Georgetown"
6093,Smith Rebeca,1980,SL12075,"5814 Windermeer St, Austin"
6094,Rebeca Magda,1965,LG14925,"5060 Shallow Lake St, Del Valle"
6095,David Emily,1974,KX15232,"4571 Spicewood Av, Dallas"
6096,Smith Robert,1979,NS10327,"314 Fireoak Av, Amarillo"
6097,Alice Natalie,1939,AD19510,"6880 Maple St, Paris"
6098,Sean Robert,2002,XA12263,"1609 Shallow Lake St, Georgetown"
6099,George John,1932,AS10859,"781 Congress Av, Amarillo"
6100,Rebeca Alice,1972,GK11464,"6835 Main St, Hutto"
6101,Sean Fran,1930,AE18807,"1948 Yellow St, Paris"
6102,Emily Smith,1969,TK14547,"9075 Fireoak Av, London"
6103,Alice Beth,1982,AS11102,"3230 Winter Fall St, Del Valle"
6104,Joe Rebeca,1988,EK12287,"2536 Main St, Round Rock"
6105,Fran George,1913,TT19134,"4765 Windermeer St, London"
6106,Sean Fran,1918,LK16477,"4291 Congress Av, Amarillo"
6107,Gustavo Darrin,1990,WG19118,"4192 Spicewood Av, Round Rock"
6108,David David,1964,SX13160,"5839 Windermeer St, Hutto"
6109,Joe Mary,1986,LX13910,"3691 Orange Maple St, Hutto"
6110,David Alice,1929,ZT19657,"2362 Winter Fall St, London"
6111,Robert George,1910,WN19528,"8662 Oak View St, Hutto"
6112,Alice Magda,2001,GA10498,"1770 Spicewood Av, Dublin"
6113,Fran Magda,1994,ZG17998,"8882 Shallow Lake St, Round Rock"
6114,Michael John,1977,SX18762,"3360 Yellow St, Dallas"
6115,Sean George,1922,AN11680,"3342 Winter Fall St, Paris"
6116,David Sean,1999,DL17979,"4881 Orange Maple St, Round Rock"
6117,John Mary,1990,EK13187,"3348 Oak View St, Hutto"
6118,Beth Robert,1994,XA19755,"8215 Windermeer St, Austin"
6119,Bob John,1928,TD18779,"3225 Congress Av, Austin"
6120,Joe Alice,1957,SA17731,"6801 Winter Fall St, London"
6121,Mary Fran,1915,NT10228,"6021 Oak View St, Dublin"
6122,Rebeca Magda,2003,NZ12459,"7997 Fireoak Av, London"
6123,Darrin Beth,1920,LL11483,"5490 Spicewood Av, Austin"
6124,Emily Robert,2004,ZE10829,"7697 Spicewood Av, Paris"
6125,Gustavo David,1934,TX13334,"1794 Winter Fall St, Austin"
6126,Darrin Natalie,1934,GE12872,"4458 E 6th Street, Georgetown"
6127,Magda Magda,1993,KD12190,"5191 Big Sky Av, Austin"
6128,George David,1916,LK18128,"8266 Yellow St, Del Valle"
6129,Gustavo Beth,1983,TW15245,"2240 Winter Fall St, Dublin"
6130,David Michael,1973,DK11824,"6568 Main St, London"
6131,Rebeca Sean,2003,GX16521,"5922 Oak View St, Round Rock"
6132,Alice John,1973,ZE10114,"3880 Main St, London"
6133,Rebeca Beth,1987,DD12059,"6878 Maple St, Dublin"
6134,David David,1959,EK10993,"4316 Winter Fall St, Paris"
6135,Joe Gustavo,1964,NE16885,"1614 E 6th Street, Round Rock"
6136,Magda Natalie,1965,ZZ16740,"4098 Oak View St, Georgetown"
6137,John Smith,1992,XX15067,"5574 Windermeer St, Del Valle"
6138,Natalie Joe,1922,DD11792,"103 Spicewood Av, Dallas"
6139,Mary Bob,1950,NA14613,"5647 Shallow Lake St, Dublin"
6140,Darrin Natalie,1975,ST18837,"5145 Windermeer St, Round Rock"
6141,John Darrin,1976,WD10265,"2791 Spicewood Av, Paris"
6142,Smith David,1950,TA10358,"970 Congress Av, London"
6143,Joe Darrin,1921,LA11203,"1425 Maple St, London"
6144,David John,2003,ST14111,"2289 Winter Fall St, Dublin"
6145,Beth Sean,1935,NK11515,"4745 E 6th Street, Paris"
6146,Robert John,1970,DZ11909,"5507 Spicewood Av, Paris"
6147,Gustavo Rebeca,1972,LG19195,"5812 Main St, Del Valle"
6148,Mary Mary,1934,NA15832,"4461 Windermeer St, Austin"
6149,Smith George,1947,KK16336,"1574 Windermeer St, Amarillo"
6150,Rebeca David,1928,TS11942,"5560 Oak View St, London"
6151,Magda Beth,1942,TG15429,"6077 Yellow St, London"
6152,Darrin Fran,1994,SE19668,"1863 Windermeer St, Dallas"
6153,Smith Bob,1973,SE14249,"5772 Spicewood Av, Georgetown"
6154,Bob Natalie,1924,ES12224,"5994 Maple St, Del Valle"
6155,Smith Alice,1953,ZK18574,"642 Orange Maple St, Georgetown"
6156,Emily Mary,2001,AT11748,"4770 E 6th Street, London"
6157,Mary George,1989,ZD11672,"7521 Fireoak Av, Dublin"
6158,Robert Fran,1976,GK13632,"8555 Main St, Round Rock"
6159,Emily Gustavo,1949,ET12316,"5430 Congress Av, Dublin"
6160,Natalie Beth,1958,LZ15707,"6761 E 6th Street, Hutto"
6161,Robert Mary,1933,ZW16746,"8346 Spicewood Av, Round Rock"
6162,George Natalie,1933,WE13026,"8367 Yellow St, Austin"
6163,Bob Michael,1910,AL16297,"3090 Big Sky Av, Dallas"
6164,Darrin Gustavo,2008,XW13470,"319 Shallow Lake St, Amarillo"
6165,Magda Gustavo,1935,NG11805,"124 Windermeer St, Del Valle"
6166,David Mary,2008,XD18100,"2885 Orange Maple St, Georgetown"
6167,Mary Mary,1957,EA18214,"5858 Orange Maple St, Hutto"
6168,Joe Emily,1941,EN10871,"6998 Congress Av, Dublin"
6169,Magda Gustavo,1915,TT11548,"722 Windermeer St, Dallas"
6170,Gustavo Sean,1997,ZT18237,"1114 Shallow Lake St, Round Rock"
6171,Magda Mary,1967,DN11359,"6557 Fireoak Av, Dallas"
6172,George George,1924,GA13657,"7470 Big Sky Av, Dallas"
6173,Sean Sean,1990,GD16104,"530 Windermeer St, Dallas"
6174,Alice Darrin,1966,LZ18901,"3997 E 6th Street, Dublin"
6175,Gustavo Joe,1947,GW18743,"722 Windermeer St, Dublin"
6176,John Joe,1979,EZ19672,"3269 Windermeer St, Austin"
6177,Alice Michael,1975,TT16725,"2532 Maple St, London"
6178,George Beth,1991,GL12946,"7576 Spicewood Av, Austin"
6179,Darrin Alice,1971,SS18883,"6131 Oak View St, Austin"
6180,Smith Fran,1976,DS13462,"8949 Main St, Hutto"
6181,Gustavo Joe,1986,TG15190,"1244 Winter Fall St, Dublin"
6182,Magda John,2000,NT11810,"1567 Maple St, Austin"
6183,Joe Beth,1921,TA19529,"3017 Congress Av, London"
6184,Fran Magda,1930,GD13417,"8127 Spicewood Av, Austin"
6185,Natalie Joe,1974,GD15529,"4494 E 6th Street, Paris"
6186,Robert Sean,1919,GX14545,"1453 Fireoak Av, Austin"
6187,Fran Darrin,2003,SW17608,"8050 Shallow Lake St, Amarillo"
6188,John Natalie,1952,DT10887,"1873 Windermeer St, Dublin"
6189,John Emily,1914,NA12149,"5452 Orange Maple St, Dallas"
6190,Emily Darrin,1992,XK10553,"8836 Windermeer St, Paris"
6191,John Michael,1979,GD13596,"2170 Fireoak Av, Round Rock"
6192,Michael George,1970,XA17256,"4109 Spicewood Av, Paris"
6193,Fran Joe,1952,LE14802,"6280 Big Sky Av, Austin"
6194,Rebeca Gustavo,1910,NT13355,"4903 Shallow Lake St, Amarillo"
6195,David Natalie,1995,GT18442,"4892 Fireoak Av, Dallas"
6196,Robert George,1937,DW11214,"8366 Oak View St, Dallas"
6197,Emily Alice,1977,ES14482,"7908 Maple St, Georgetown"
6198,Alice Fran,1930,SN12836,"2047 Congress Av, Del Valle"
6199,Bob George,1953,ZE13647,"3851 E 6th Street, Austin"
6200,Emily Bob,1996,KS17103,"2912 Winter Fall St, Round Rock"
6201,Sean George,1967,TK18142,"8980 Windermeer St, Austin"
6202,Joe Darrin,1969,DG13091,"1431 Shallow Lake St, London"
6203,Fran Fran,1932,AX19938,"778 Yellow St, London"
6204,Michael George,1956,DA15949,"1097 Main St, Round Rock"
6205,John Beth,2009,KG14978,"7548 Fireoak Av, Hutto"
6206,Alice Beth,1920,XW14344,"8822 Congress Av, Dallas"
6207,Fran David,1943,AN13723,"1167 Fireoak Av, Round Rock"
6208,Bob Smith,1934,SW18974,"8406 Windermeer St, Del Valle"
6209,Rebeca Joe,1958,AG10429,"764 Winter Fall St, Dallas"
6210,David Beth,1998,ZN16193,"4164 Big Sky Av, Dallas"
6211,Magda Beth,1932,SK12195,"4904 Shallow Lake St, Amarillo"
6212,Alice Alice,1983,NN19844,"7148 Windermeer St, Amarillo"
6213,Bob Michael,1922,NG11759,"3633 Windermeer St, Dallas"
6214,Bob Smith,1948,XK17114,"2660 Oak View St, Dallas"
6215,Beth Gustavo,1918,WG10435,"5767 Winter Fall St, Austin"
6216,Beth Natalie,1915,ND13423,"8282 Windermeer St, Hutto"
6217,Alice Fran,1998,DX17339,"6599 Windermeer St, Paris"
6218,David Gustavo,2003,GX19804,"8792 Oak View St, Del Valle"
6219,Bob John,1984,SG10889,"7535 Spicewood Av, London"
6220,Alice Michael,2005,NX10405,"2218 Congress Av, Del Valle"
6221,Smith Alice,1921,NN12450,"279 Spicewood Av, Round Rock"
6222,Darrin Mary,1935,WE17665,"7312 Spicewood Av, Hutto"
6223,Fran David,1942,ST12520,"7702 Oak View St, Georgetown"
6224,Robert Joe,1919,SA12273,"5158 Spicewood Av, Georgetown"
6225,Alice Darrin,1941,SL18366,"3271 Windermeer St, Dallas"
6226,Gustavo Mary,1993,SL12733,"2337 Congress Av, Dallas"
6227,Natalie Gustavo,2003,KW18284,"3598 Big Sky Av, Dallas"
6228,Fran Joe,1912,TN17707,"8449 Fireoak Av, Del Valle"
6229,John Sean,2003,AN10168,"7625 Yellow St, Del Valle"
6230,Gustavo Rebeca,1929,LE16185,"8034 Windermeer St, Georgetown"
6231,Bob Joe,1928,GZ12808,"8393 Windermeer St, Del Valle"
6232,Fran Fran,1928,GT13765,"370 Main St, Dallas"
6233,Natalie Fran,1963,KD12474,"2519 Main St, Hutto"
6234,Bob David,1993,AT10006,"7492 Yellow St, Dallas"
6235,John Joe,1941,DD17315,"4403 Main St, Paris"
6236,Emily Emily,1988,AN17945,"458 Yellow St, Paris"
6237,Beth Michael,1919,NE19444,"2076 Spicewood Av, Hutto"
6238,Smith Rebeca,1953,TG18393,"3064 Shallow Lake St, Round Rock"
6239,Robert Robert,1934,TA12455,"5399 Fireoak Av, Paris"
6240,David David,1933,LS14137,"2599 Main St, Austin"
6241,Natalie Alice,1977,WT13205,"1537 Maple St, Amarillo"
6242,Magda Michael,1968,AE10600,"157 Fireoak Av, Amarillo"
6243,Robert George,1983,GZ14051,"4083 Orange Maple St, Dallas"
6244,Mary Alice,1962,GE17427,"353 Maple St, Dallas"
6245,Fran John,1977,KA16267,"4573 Spicewood Av, Amarillo"
6246,Natalie Robert,1918,GD10769,"2273 Yellow St, Georgetown"
6247,Bob David,1946,LE17546,"5871 E 6th Street, Hutto"
6248,Rebeca Beth,1970,NE10189,"2274 E 6th Street, Del Valle"
6249,Darrin Rebeca,1947,ZE15447,"3312 Main St, Georgetown"
6250,Gustavo Darrin,1912,SW12424,"3196 E 6th Street, Hutto"
6251,Magda Joe,1919,XA13167,"3952 Windermeer St, Austin"
6252,Bob Michael,1980,EZ14060,"5940 Main St, Austin"
6253,George Smith,1934,LX11887,"4040 Spicewood Av, Georgetown"
6254,Darrin Darrin,1927,WG17058,"252 Oak View St, Georgetown"
6255,Mary Natalie,1991,SW10875,"6036 Orange Maple St, Austin"
6256,Joe Bob,1925,ZN11813,"8654 Big Sky Av, Del Valle"
6257,George Rebeca,1968,XN15947,"4346 Big Sky Av, Georgetown"
6258,Magda Alice,1960,GN18288,"8656 Yellow St, Austin"
6259,Fran Joe,1925,KS19968,"7416 Main St, Amarillo"
6260,Natalie Natalie,1988,XD12790,"6350 Winter Fall St, London"
6261,John David,1992,KS14282,"6454 Orange Maple St, Del Valle"
6262,Darrin Joe,1972,TK19696,"2624 Windermeer St, London"
6263,Magda Emily,1954,WA19227,"7658 Orange Maple St, Del Valle"
6264,Bob John,1929,GW15220,"3490 Shallow Lake St, Paris"
6265,Natalie Rebeca,1925,GL19587,"2504 Winter Fall St, Paris"
6266,Joe John,1987,AW15334,"3125 Fireoak Av, London"
6267,Emily Darrin,2000,GW15688,"4031 Main St, Round Rock"
6268,Gustavo Darrin,1978,ZE12108,"3181 Spicewood Av, Georgetown"
6269,Robert Robert,1997,NZ18365,"6310 Shallow Lake St, Round Rock"
6270,John Magda,1957,WX17367,"2151 Winter Fall St, Paris"
6271,Darrin Magda,1924,NK12377,"8165 Congress Av, Del Valle"
6272,Michael Alice,1915,ZL16151,"8430 Shallow Lake St, London"
6273,Sean Joe,1966,SW15825,"6316 E 6th Street, Paris"
6274,Beth Mary,1995,XT14759,"5803 Shallow Lake St, London"
6275,Sean Gustavo,1936,GT19106,"1300 Oak View St, Dublin"
6276,John David,1985,NE10102,"3736 Oak View St, Hutto"
6277,David Magda,1921,TE11869,"4900 Winter Fall St, Dublin"
6278,Natalie Darrin,1948,EN14056,"5663 Main St, Georgetown"
6279,Rebeca Rebeca,1967,XL18100,"108 Maple St, Austin"
6280,Sean Darrin,1938,WN14158,"7709 E 6th Street, Georgetown"
6281,Smith George,1927,DT15388,"4667 Shallow Lake St, Dublin"
6282,George Darrin,1944,DG12319,"6042 Yellow St, Georgetown"
6283,Darrin Emily,1973,TA17537,"1016 Maple St, Paris"
6284,Rebeca Michael,1972,TK17865,"7765 Congress Av, London"
6285,Emily Natalie,1988,NK19370,"2836 Congress Av, Hutto"
6286,Michael Emily,1912,KK11846,"8225 E 6th Street, Hutto"
6287,Bob Bob,1948,ZN12689,"358 E 6th Street, Austin"
6288,Fran Magda,1939,TL16496,"3844 Yellow St, Paris"
6289,Joe Smith,1965,WZ16362,"4631 Windermeer St, Dallas"
6290,Michael George,1964,LN14577,"7689 Shallow Lake St, London"
6291,Fran John,1985,SW19907,"1755 Yellow St, Dublin"
6292,George David,1970,XW12572,"2096 Congress Av, Georgetown"
6293,Emily Natalie,1987,AX18362,"775 Orange Maple St, Amarillo"
6294,Fran Beth,1955,AA14019,"5688 Yellow St, Georgetown"
6295,Rebeca Fran,1983,KS19158,"8272 Big Sky Av, Georgetown"
6296,John David,1938,TZ11317,"2851 Maple St, Dallas"
6297,Fran Rebeca,1934,TL10345,"5062 Orange Maple St, Dublin"
6298,Fran Michael,1978,GK11738,"189 Oak View St, Del Valle"
6299,Emily Natalie,1940,NL11354,"7850 Shallow Lake St, Round Rock"
6300,Sean Rebeca,1956,LK14633,"1654 Orange Maple St, London"
6301,Darrin Alice,1960,ET15533,"221 Winter Fall St, Georgetown"
6302,Smith Robert,1934,KS12273,"6963 Congress Av, Round Rock"
6303,Darrin Gustavo,2007,EW15949,"966 Spicewood Av, Hutto"
6304,Emily Alice,1953,WG16248,"6109 Oak View St, Del Valle"
6305,Rebeca David,1995,DN19303,"1191 Winter Fall St, Dublin"
6306,Natalie Natalie,1957,ZD10202,"4899 E 6th Street, Dallas"
6307,Bob George,1989,SD12471,"7918 Oak View St, Round Rock"
6308,Mary Natalie,1990,GG15817,"5351 Spicewood Av, London"
6309,Alice Smith,2004,LW10573,"3949 Spicewood Av, Paris"
6310,Bob Gustavo,1958,XG13126,"2500 Shallow Lake St, Georgetown"
6311,Smith Mary,1977,AG16009,"4853 Orange Maple St, Hutto"
6312,Beth Mary,1998,XT10194,"7818 Fireoak Av, Dallas"
6313,Natalie John,1921,EE18482,"4196 Maple St, London"
6314,Alice George,1912,XD15762,"2914 Yellow St, Dallas"
6315,David John,1914,GX15257,"1507 E 6th Street, Dallas"
6316,Robert George,1978,KW16252,"1340 Yellow St, Del Valle"
6317,Magda Joe,1917,KW10805,"8448 Main St, Amarillo"
6318,Emily Smith,1918,EX10163,"8527 Fireoak Av, Paris"
6319,Sean John,1917,DE11795,"8891 Oak View St, Georgetown"
6320,Beth George,1925,DA14370,"5001 Main St, Georgetown"
6321,Beth David,1978,ED18988,"6487 Big Sky Av, Paris"
6322,Robert Darrin,1968,NE13524,"886 Windermeer St, Round Rock"
6323,Smith Beth,1987,KN16531,"902 Big Sky Av, Amarillo"
6324,Joe Natalie,1927,WS15662,"4497 Winter Fall St, Amarillo"
6325,George Gustavo,1992,LW15634,"5627 Yellow St, Austin"
6326,Mary Magda,1978,DX15030,"2098 Orange Maple St, Round Rock"
6327,Joe Emily,1915,XZ18872,"2764 Yellow St, Paris"
6328,Mary George,1963,DW11210,"6779 Windermeer St, Dallas"
6329,Magda Alice,1956,TZ19206,"4146 Big Sky Av, Amarillo"
6330,Robert Fran,1961,GD15255,"3899 Shallow Lake St, Austin"
6331,George David,2002,SA17421,"4622 Congress Av, Hutto"
6332,Natalie Magda,1995,GS10486,"5971 Maple St, London"
6333,Natalie Magda,1927,AA12248,"8899 Shallow Lake St, Round Rock"
6334,Mary Robert,1912,ZW15769,"6716 Windermeer St, Amarillo"
6335,Smith Magda,1937,XG19516,"8693 Yellow St, Amarillo"
6336,Alice John,1921,NG11535,"6179 Maple St, Dublin"
6337,Gustavo Natalie,1998,TE10899,"8371 Windermeer St, Paris"
6338,Beth Magda,2005,DN13365,"5762 Orange Maple St, Dallas"
6339,Mary Smith,1998,XK10551,"3751 Yellow St, Dallas"
6340,Bob Michael,1930,NX17498,"1905 Yellow St, Dublin"
6341,Robert Gustavo,1953,DW18301,"7021 Windermeer St, Paris"
6342,George Darrin,1934,AL17162,"1357 Fireoak Av, Round Rock"
6343,Bob David,2004,NE16638,"807 Windermeer St, Dallas"
6344,Smith Gustavo,1959,XW18967,"484 Shallow Lake St, Dallas"
6345,Rebeca George,1974,GZ15785,"5283 E 6th Street, Amarillo"
6346,Beth Joe,1935,AD10633,"6013 Shallow Lake St, Dallas"
6347,Natalie Fran,2007,XW15434,"2625 Winter Fall St, Round Rock"
6348,Emily Gustavo,1988,ZG10454,"769 Main St, Hutto"
6349,George Gustavo,1943,XK13538,"8646 Windermeer St, Hutto"
6350,Fran Emily,2009,XD13343,"5922 Congress Av, Dallas"
6351,George Bob,1944,TG11649,"3589 Big Sky Av, Paris"
6352,George George,1935,NN19950,"6241 Spicewood Av, Dallas"
6353,Emily Robert,1933,DT10775,"1987 E 6th Street, Amarillo"
6354,Beth George,1941,AA12504,"3229 Congress Av, Austin"
6355,Rebeca Emily,1985,DG13947,"3337 Yellow St, Austin"
6356,Michael Smith,2003,NE14027,"3350 Big Sky Av, Round Rock"
6357,Darrin John,1963,NA13117,"7705 Main St, Dallas"
6358,Joe Robert,1994,DW14576,"6518 Big Sky Av, Del Valle"
6359,Joe Bob,1927,TA12357,"4047 E 6th Street, Georgetown"
6360,Mary George,2009,EG10483,"6608 Winter Fall St, Paris"
6361,Rebeca Emily,1977,KS12033,"7978 Maple St, Hutto"
6362,Darrin Gustavo,1985,LG19892,"6751 Big Sky Av, Hutto"
6363,Smith Darrin,1976,ZD14784,"6195 Main St, Georgetown"
6364,Emily Magda,1994,EA12239,"1998 Spicewood Av, Round Rock"
6365,Darrin Beth,1999,ET19773,"6717 Shallow Lake St, Paris"
6366,Rebeca Joe,1924,SG15141,"4841 Windermeer St, Paris"
6367,Emily Sean,2003,XL11413,"226 Orange Maple St, Hutto"
6368,Darrin Emily,1944,NE19395,"2798 E 6th Street, Georgetown"
6369,Emily Mary,1971,SN19072,"3712 Big Sky Av, Austin"
6370,Beth David,1946,SL19909,"5912 E 6th Street, London"
6371,Beth Magda,1987,AA12844,"2823 Orange Maple St, Del Valle"
6372,Robert Rebeca,2000,KX14306,"2556 Fireoak Av, Round Rock"
6373,Alice Beth,1923,KN15301,"2568 Orange Maple St, Del Valle"
6374,Smith Emily,1966,EN18274,"3529 Shallow Lake St, Round Rock"
6375,Michael Magda,2003,KA11183,"6889 Winter Fall St, Austin"
6376,Rebeca Sean,1969,GG12324,"1981 Fireoak Av, Hutto"
6377,Emily Fran,1923,XS15598,"6937 Oak View St, Georgetown"
6378,Smith Smith,1980,LK16719,"2840 Winter Fall St, Round Rock"
6379,Darrin Robert,1967,XT11285,"1949 Fireoak Av, Dublin"
6380,David Magda,1973,GS14341,"1077 Fireoak Av, Round Rock"
6381,Gustavo Rebeca,1967,ZS18600,"5417 Big Sky Av, Dublin"
6382,Michael David,1921,SZ15984,"5788 Yellow St, London"
6383,Sean Natalie,1958,GT11037,"7056 Main St, Hutto"
6384,Smith Joe,2005,AE15091,"5319 Oak View St, Paris"
6385,David Darrin,1924,XE16804,"3702 Yellow St, Dallas"
6386,Emily Sean,1917,NA10760,"2434 Main St, London"
6387,Michael Alice,1956,GT14344,"1693 Orange Maple St, Hutto"
6388,John Alice,1949,SS18766,"2951 Winter Fall St, Paris"
6389,Natalie Fran,1916,EX16185,"5459 Shallow Lake St, Amarillo"
6390,Joe Michael,1983,GG13268,"3942 Main St, Georgetown"
6391,Mary Michael,1971,ZS13362,"3948 Maple St, Amarillo"
6392,Gustavo Beth,1923,NE13114,"7860 Winter Fall St, Austin"
6393,Darrin Joe,1949,AG19840,"4812 Winter Fall St, Dublin"
6394,Fran Rebeca,1912,ZD10431,"1174 Maple St, Dublin"
6395,George Emily,1937,XL13959,"8236 Main St, Georgetown"
6396,David Emily,1927,NK18733,"2947 Yellow St, London"
6397,Natalie Mary,1946,LG17542,"5906 Spicewood Av, Del Valle"
6398,Mary Emily,1966,ZT18879,"7482 Main St, Hutto"
6399,Natalie Fran,1989,WX16790,"1149 Shallow Lake St, Amarillo"
6400,Fran Michael,1940,DG19924,"8293 Spicewood Av, Amarillo"
6401,Mary Joe,1985,SE13208,"7261 Maple St, Dallas"
6402,Natalie Michael,1946,LK10292,"3735 Congress Av, Dallas"
6403,Beth Gustavo,1928,KZ14472,"2856 Main St, Austin"
6404,George Smith,1936,GZ10323,"5703 Shallow Lake St, Austin"
6405,Mary Michael,1988,KW13614,"6777 Main St, Del Valle"
6406,Fran Fran,1988,LG19230,"1972 E 6th Street, Austin"
6407,Beth Darrin,1986,TE19809,"7516 Spicewood Av, Georgetown"
6408,George Joe,1968,ES16381,"8032 Oak View St, London"
6409,Sean David,1969,KX18262,"5665 Winter Fall St, Dallas"
6410,Alice Alice,2006,DA13785,"8974 Shallow Lake St, London"
6411,Robert Joe,1968,LT10503,"1268 Oak View St, Georgetown"
6412,Natalie John,1910,EX19471,"8755 Yellow St, Georgetown"
6413,Gustavo Bob,1974,XG12345,"5221 Big Sky Av, Amarillo"
6414,Beth Gustavo,1998,WS12351,"5590 Yellow St, London"
6415,Natalie Alice,1932,AE15128,"6624 Oak View St, London"
6416,Joe Sean,1982,DD10775,"6142 Maple St, Austin"
6417,Joe Darrin,1984,NK18715,"1662 Fireoak Av, Georgetown"
6418,Beth John,1973,KK10411,"2156 Yellow St, Del Valle"
6419,Rebeca David,1984,ET11177,"7874 Spicewood Av, Hutto"
6420,Mary Mary,1983,NG16208,"1465 Winter Fall St, Dublin"
6421,Magda Emily,1928,XS19405,"987 Shallow Lake St, Paris"
6422,Darrin Michael,1966,AL15033,"7147 Orange Maple St, Dallas"
6423,Emily John,1921,WA12150,"4443 Fireoak Av, London"
6424,Natalie Robert,1985,SS11300,"4700 Big Sky Av, Austin"
6425,George Sean,2009,XW14284,"2544 E 6th Street, Del Valle"
6426,Robert Darrin,2000,GL14490,"1975 Winter Fall St, Hutto"
6427,Fran Gustavo,1988,ES11094,"510 Windermeer St, Paris"
6428,Smith Fran,1956,WD18981,"4304 Fireoak Av, Hutto"
6429,George Natalie,1981,TE14160,"5642 Spicewood Av, Paris"
6430,Fran Joe,1955,WS10693,"5819 Winter Fall St, Dallas"
6431,Sean George,1991,TE12644,"5724 Main St, Dallas"
6432,Magda Fran,1920,KW16081,"593 Main St, Hutto"
6433,Sean Smith,1935,TS13883,"3951 Winter Fall St, Round Rock"
6434,Rebeca Smith,1995,NX11809,"8309 Oak View St, Round Rock"
6435,Natalie Mary,1988,WS15450,"4798 Maple St, Amarillo"
6436,Emily Natalie,1974,KS12764,"4601 Maple St, Austin"
6437,Rebeca David,1957,XE14769,"7779 Shallow Lake St, Georgetown"
6438,Beth Gustavo,1960,XS16067,"3567 Winter Fall St, Dallas"
6439,Alice Fran,1916,DD14766,"2275 Spicewood Av, Amarillo"
6440,Sean Rebeca,1995,DE11990,"6474 Winter Fall St, Georgetown"
6441,Darrin Alice,1937,KT13781,"4775 Spicewood Av, Dallas"
6442,Michael Bob,1912,KD13799,"8869 Oak View St, Dublin"
6443,Natalie George,1963,SE19325,"6352 Orange Maple St, Dublin"
6444,Bob Fran,1979,ZX15214,"4188 Maple St, Austin"
6445,Joe Beth,1928,ES11920,"5710 Shallow Lake St, Dallas"
6446,Fran Alice,1926,KT14398,"4549 Spicewood Av, Paris"
6447,Natalie Darrin,1988,KS19322,"3543 Congress Av, Austin"
6448,Beth Darrin,1946,SS18511,"4473 Big Sky Av, Georgetown"
6449,Rebeca Joe,1950,XS18230,"7904 Shallow Lake St, Austin"
6450,Sean Natalie,1981,DE17103,"5996 Windermeer St, Hutto"
6451,Rebeca Michael,1944,WL15081,"8767 Main St, Georgetown"
6452,Emily Robert,2009,KT18904,"1709 Fireoak Av, Paris"
6453,Sean Natalie,1993,TT15489,"8076 Fireoak Av, Austin"
6454,Emily Magda,1981,DT19404,"5147 Spicewood Av, Dallas"
6455,David David,1963,SK18390,"6348 Main St, Amarillo"
6456,Alice Natalie,1930,DN14668,"4819 Big Sky Av, Hutto"
6457,Emily Bob,1952,XG17422,"6541 Big Sky Av, Dallas"
6458,Darrin Joe,2005,WL17625,"3278 Shallow Lake St, Paris"
6459,Rebeca Mary,1927,KK11218,"8705 Yellow St, London"
6460,Mary Joe,1975,AN16554,"1632 Shallow Lake St, Amarillo"
6461,Smith Smith,1966,GT15044,"6024 Main St, Del Valle"
6462,Beth Robert,1984,AX17666,"2725 Congress Av, Georgetown"
6463,John David,1988,SX18898,"1983 Maple St, Paris"
